Product_ID,Product_Name_x,Category_x,Units_Sold,Revenue,Selling_Price_x,Cost_Price_x,Order_Date,Customer_Region,Product_Name_y,Category_y,Cost_Price_y,Selling_Price_y
P029,Product_29,Sports,5,2720,544,353,2024-02-09,West,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,4,1772,443,320,2024-02-09,South,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,2,636,318,264,2024-02-09,West,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,3,1263,421,301,2024-02-09,East,Formal Trousers,Sports,301,421
P033,Product_33,Sports,3,1299,433,239,2024-02-09,West,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,5,2475,495,345,2024-02-09,West,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,1,282,282,262,2024-02-09,South,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,4,1124,281,257,2024-02-09,South,Microwave Oven,Books,257,281
P038,Product_38,Books,2,1018,509,387,2024-02-09,North,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,2,924,462,416,2024-02-09,West,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,1,258,258,102,2024-02-09,East,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,4,1452,363,329,2024-02-09,North,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,5,2840,568,459,2024-02-09,North,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,2,654,327,266,2024-02-09,North,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,4,1776,444,301,2024-02-09,South,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,4,1740,435,237,2024-02-09,South,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,2,1022,511,429,2024-02-09,South,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,2,410,205,90,2024-02-09,East,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,3,831,277,206,2024-02-09,West,Math Workbook,Books,206,277
P049,Product_49,Clothing,3,537,179,64,2024-02-09,North,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,3,1503,501,350,2024-02-09,South,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,4,900,225,141,2024-02-10,West,Smartphone X1,Sports,141,225
P002,Product_2,Books,5,2620,524,416,2024-02-10,North,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,4,2332,583,493,2024-02-10,West,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,4,2020,505,477,2024-02-10,North,LED TV 42inch,Books,477,505
P005,Product_5,Books,2,840,420,313,2024-02-10,West,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,2,1256,628,480,2024-02-10,South,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,5,1195,239,84,2024-02-10,West,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,2,674,337,255,2024-02-10,West,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,1,288,288,130,2024-02-10,North,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,2,1138,569,469,2024-02-10,West,Backpack Travel,Books,469,569
P011,Product_11,Sports,4,1016,254,99,2024-02-10,East,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,2,1182,591,409,2024-02-10,North,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,4,2476,619,437,2024-02-10,West,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,1,103,103,51,2024-02-10,East,Air Purifier,Clothing,51,103
P015,Product_15,Sports,3,1743,581,439,2024-02-10,North,Table Lamp,Sports,439,581
P016,Product_16,Clothing,5,635,127,103,2024-02-10,South,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,4,860,215,155,2024-02-10,North,Tennis Racket,Sports,155,215
P018,Product_18,Books,1,356,356,309,2024-02-10,North,Football Size 5,Books,309,356
P019,Product_19,Electronics,2,1026,513,359,2024-02-10,West,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,2,662,331,240,2024-02-10,East,Camping Tent,Sports,240,331
P021,Product_21,Clothing,7,3374,482,451,2024-02-10,North,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,2,896,448,267,2024-02-10,North,Fiction Novel B,Books,267,448
P023,Product_23,Sports,3,435,145,93,2024-02-10,North,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,3,834,278,211,2024-02-10,West,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,6,2526,421,251,2024-02-10,North,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,2,1152,576,495,2024-02-10,East,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,2,750,375,319,2024-02-10,West,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,2,1036,518,400,2024-02-10,South,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,1,544,544,353,2024-02-10,South,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,3,1329,443,320,2024-02-10,West,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,5,1590,318,264,2024-02-10,East,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,4,1684,421,301,2024-02-10,West,Formal Trousers,Sports,301,421
P033,Product_33,Sports,4,1732,433,239,2024-02-10,West,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,3,1485,495,345,2024-02-10,West,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,2,564,282,262,2024-02-10,West,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,4,1124,281,257,2024-02-10,North,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,3,1341,447,286,2024-02-10,South,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,3,1527,509,387,2024-02-10,East,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,1,462,462,416,2024-02-10,North,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,4,1032,258,102,2024-02-10,South,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,3,1089,363,329,2024-02-10,West,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,1,568,568,459,2024-02-10,South,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,1,327,327,266,2024-02-10,South,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,1,444,444,301,2024-02-10,North,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,2,870,435,237,2024-02-10,North,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,3,1533,511,429,2024-02-10,East,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,3,615,205,90,2024-02-10,West,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,3,831,277,206,2024-02-10,West,Math Workbook,Books,206,277
P049,Product_49,Clothing,1,179,179,64,2024-02-10,West,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,3,1503,501,350,2024-02-10,South,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,2,450,225,141,2024-02-11,South,Smartphone X1,Sports,141,225
P002,Product_2,Books,1,524,524,416,2024-02-11,West,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,1,583,583,493,2024-02-11,East,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,1,505,505,477,2024-02-11,South,LED TV 42inch,Books,477,505
P005,Product_5,Books,4,1680,420,313,2024-02-11,East,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,3,1884,628,480,2024-02-11,South,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,2,478,239,84,2024-02-11,North,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,2,674,337,255,2024-02-11,North,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,3,864,288,130,2024-02-11,West,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,2,1138,569,469,2024-02-11,North,Backpack Travel,Books,469,569
P011,Product_11,Sports,4,1016,254,99,2024-02-11,South,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,2,1182,591,409,2024-02-11,South,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,3,1857,619,437,2024-02-11,North,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,5,515,103,51,2024-02-11,North,Air Purifier,Clothing,51,103
P015,Product_15,Sports,5,2905,581,439,2024-02-11,North,Table Lamp,Sports,439,581
P016,Product_16,Clothing,2,254,127,103,2024-02-11,West,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,1,215,215,155,2024-02-11,North,Tennis Racket,Sports,155,215
P018,Product_18,Books,1,356,356,309,2024-02-11,South,Football Size 5,Books,309,356
P019,Product_19,Electronics,4,2052,513,359,2024-02-11,North,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,1,331,331,240,2024-02-11,West,Camping Tent,Sports,240,331
P021,Product_21,Clothing,4,1928,482,451,2024-02-11,West,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,1,448,448,267,2024-02-11,South,Fiction Novel B,Books,267,448
P023,Product_23,Sports,5,725,145,93,2024-02-11,South,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,1,278,278,211,2024-02-11,North,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,1,421,421,251,2024-02-11,South,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,2,1152,576,495,2024-02-11,East,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,4,1500,375,319,2024-02-11,South,Gaming Console Z,Home & Kitchen,319,375
P029,Product_29,Sports,4,2176,544,353,2024-02-11,East,Mechanical Keyboard,Sports,353,544
P031,Product_31,Home & Kitchen,1,318,318,264,2024-02-11,East,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,3,1263,421,301,2024-02-11,South,Formal Trousers,Sports,301,421
P033,Product_33,Sports,1,433,433,239,2024-02-11,East,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,4,1980,495,345,2024-02-11,South,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,3,846,282,262,2024-02-11,South,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,2,562,281,257,2024-02-11,West,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,4,1788,447,286,2024-02-11,East,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,7,3563,509,387,2024-02-11,East,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,4,1848,462,416,2024-02-11,North,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,4,1032,258,102,2024-02-11,South,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,3,1089,363,329,2024-02-11,West,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,3,1704,568,459,2024-02-11,West,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,2,654,327,266,2024-02-11,North,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,2,888,444,301,2024-02-11,East,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,3,1305,435,237,2024-02-11,West,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,3,1533,511,429,2024-02-11,East,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,2,410,205,90,2024-02-11,West,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,3,831,277,206,2024-02-11,West,Math Workbook,Books,206,277
P049,Product_49,Clothing,3,537,179,64,2024-02-11,South,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,3,1503,501,350,2024-02-11,East,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,4,900,225,141,2024-02-12,West,Smartphone X1,Sports,141,225
P002,Product_2,Books,3,1572,524,416,2024-02-12,South,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,8,4664,583,493,2024-02-12,West,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,3,1515,505,477,2024-02-12,South,LED TV 42inch,Books,477,505
P005,Product_5,Books,2,840,420,313,2024-02-12,South,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,4,2512,628,480,2024-02-12,East,Men's Cotton Shirt,Clothing,480,628
P008,Product_8,Home & Kitchen,4,1348,337,255,2024-02-12,South,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,2,576,288,130,2024-02-12,West,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,1,569,569,469,2024-02-12,North,Backpack Travel,Books,469,569
P011,Product_11,Sports,2,508,254,99,2024-02-12,West,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,1,591,591,409,2024-02-12,West,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,1,619,619,437,2024-02-12,South,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,4,412,103,51,2024-02-12,West,Air Purifier,Clothing,51,103
P015,Product_15,Sports,3,1743,581,439,2024-02-12,South,Table Lamp,Sports,439,581
P016,Product_16,Clothing,2,254,127,103,2024-02-12,East,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,3,645,215,155,2024-02-12,South,Tennis Racket,Sports,155,215
P018,Product_18,Books,3,1068,356,309,2024-02-12,East,Football Size 5,Books,309,356
P019,Product_19,Electronics,3,1539,513,359,2024-02-12,North,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,5,1655,331,240,2024-02-12,West,Camping Tent,Sports,240,331
P021,Product_21,Clothing,4,1928,482,451,2024-02-12,East,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,1,448,448,267,2024-02-12,North,Fiction Novel B,Books,267,448
P023,Product_23,Sports,2,290,145,93,2024-02-12,South,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,3,834,278,211,2024-02-12,North,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,3,1263,421,251,2024-02-12,East,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,5,2880,576,495,2024-02-12,West,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,2,750,375,319,2024-02-12,North,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,3,1554,518,400,2024-02-12,North,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,4,2176,544,353,2024-02-12,South,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,2,886,443,320,2024-02-12,South,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,2,636,318,264,2024-02-12,West,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,1,421,421,301,2024-02-12,South,Formal Trousers,Sports,301,421
P033,Product_33,Sports,3,1299,433,239,2024-02-12,East,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,4,1980,495,345,2024-02-12,East,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,6,1692,282,262,2024-02-12,North,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,2,562,281,257,2024-02-12,South,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,5,2235,447,286,2024-02-12,South,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,4,2036,509,387,2024-02-12,North,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,7,3234,462,416,2024-02-12,West,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,4,1032,258,102,2024-02-12,South,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,3,1089,363,329,2024-02-12,South,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,2,1136,568,459,2024-02-12,West,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,5,1635,327,266,2024-02-12,South,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,6,2664,444,301,2024-02-12,East,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,2,870,435,237,2024-02-12,East,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,2,1022,511,429,2024-02-12,West,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,2,410,205,90,2024-02-12,West,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,1,277,277,206,2024-02-12,East,Math Workbook,Books,206,277
P049,Product_49,Clothing,4,716,179,64,2024-02-12,East,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,5,2505,501,350,2024-02-12,East,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,5,1125,225,141,2024-02-13,East,Smartphone X1,Sports,141,225
P002,Product_2,Books,5,2620,524,416,2024-02-13,West,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,3,1749,583,493,2024-02-13,West,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,5,2525,505,477,2024-02-13,North,LED TV 42inch,Books,477,505
P005,Product_5,Books,3,1260,420,313,2024-02-13,West,Wireless Earbuds,Books,313,420
P007,Product_7,Home & Kitchen,2,478,239,84,2024-02-13,East,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,2,674,337,255,2024-02-13,South,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,3,864,288,130,2024-02-13,East,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,3,1707,569,469,2024-02-13,East,Backpack Travel,Books,469,569
P011,Product_11,Sports,4,1016,254,99,2024-02-13,West,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,4,2364,591,409,2024-02-13,North,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,3,1857,619,437,2024-02-13,South,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,2,206,103,51,2024-02-13,South,Air Purifier,Clothing,51,103
P015,Product_15,Sports,2,1162,581,439,2024-02-13,North,Table Lamp,Sports,439,581
P016,Product_16,Clothing,4,508,127,103,2024-02-13,East,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,3,645,215,155,2024-02-13,West,Tennis Racket,Sports,155,215
P019,Product_19,Electronics,4,2052,513,359,2024-02-13,East,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,3,993,331,240,2024-02-13,South,Camping Tent,Sports,240,331
P021,Product_21,Clothing,2,964,482,451,2024-02-13,South,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,1,448,448,267,2024-02-13,East,Fiction Novel B,Books,267,448
P023,Product_23,Sports,3,435,145,93,2024-02-13,South,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,3,834,278,211,2024-02-13,West,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,2,842,421,251,2024-02-13,South,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,1,576,576,495,2024-02-13,West,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,3,1125,375,319,2024-02-13,East,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,5,2590,518,400,2024-02-13,East,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,4,2176,544,353,2024-02-13,West,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,3,1329,443,320,2024-02-13,West,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,4,1272,318,264,2024-02-13,West,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,6,2526,421,301,2024-02-13,South,Formal Trousers,Sports,301,421
P033,Product_33,Sports,4,1732,433,239,2024-02-13,East,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,2,990,495,345,2024-02-13,South,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,2,564,282,262,2024-02-13,South,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,2,562,281,257,2024-02-13,West,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,2,894,447,286,2024-02-13,South,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,2,1018,509,387,2024-02-13,North,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,2,924,462,416,2024-02-13,North,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,2,516,258,102,2024-02-13,North,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,1,363,363,329,2024-02-13,North,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,2,1136,568,459,2024-02-13,North,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,1,327,327,266,2024-02-13,West,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,4,1776,444,301,2024-02-13,South,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,1,435,435,237,2024-02-13,South,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,4,2044,511,429,2024-02-13,North,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,2,410,205,90,2024-02-13,South,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,1,277,277,206,2024-02-13,North,Math Workbook,Books,206,277
P049,Product_49,Clothing,4,716,179,64,2024-02-13,South,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,4,2004,501,350,2024-02-13,West,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,4,900,225,141,2024-02-14,East,Smartphone X1,Sports,141,225
